review_id,category,brand,review_text,rating,true_sentiment,review_date,helpful_votes,verified_purchase,review_length,month,quarter,predicted_label,confidence_score,predicted_sentiment
REV03564,Automotive,Meguiar's,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-08-13,135,False,64,8,3,POSITIVE,0.9998515844345093,positive
REV03565,Beauty,L'Oreal,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-04-15,89,True,65,4,2,NEGATIVE,0.9998026490211487,negative
REV03566,Electronics,Apple,This product changed my life. So happy with my purchase!,5,positive,2024-02-13,83,False,56,2,1,POSITIVE,0.9998542070388794,positive
REV03567,Home & Kitchen,Dyson,"Poor quality, misleading description. Returning immediately.",1,negative,2024-05-23,138,True,60,5,2,NEGATIVE,0.9995051622390747,negative
REV03568,Sports,New Balance,"Amazing product, great customer service, fast shipping!",5,positive,2024-01-25,145,False,55,1,1,POSITIVE,0.9998639822006226,positive
REV03569,Books,Penguin,Cheap and flimsy. Fell apart immediately. Don't waste your money.,2,negative,2024-05-20,2,True,65,5,2,NEGATIVE,0.9996438026428223,negative
REV03570,Beauty,MAC,Average quality. Works fine but nothing to write home about.,4,neutral,2024-06-19,56,False,60,6,2,NEGATIVE,0.9914780259132385,negative
REV03571,Beauty,MAC,Mediocre product. Does what you need it to do.,3,neutral,2024-09-05,26,False,46,9,3,NEGATIVE,0.9973958730697632,negative
REV03572,Automotive,Michelin,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-10-26,39,False,59,10,4,POSITIVE,0.999882698059082,positive
REV03573,Electronics,Dell,Complete disappointment. Expected much better quality.,2,negative,2024-07-25,35,False,54,7,3,NEGATIVE,0.9997788071632385,negative
REV03574,Home & Kitchen,KitchenAid,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-12-22,76,True,55,12,4,NEGATIVE,0.997026264667511,negative
REV03575,Fashion,Levi's,Mediocre product. Does what you need it to do.,4,neutral,2024-06-27,104,False,46,6,2,NEGATIVE,0.9973958730697632,negative
REV03576,Home & Kitchen,Cuisinart,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-02-13,91,False,59,2,1,POSITIVE,0.999882698059082,positive
REV03577,Beauty,CeraVe,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-08-20,87,False,59,8,3,POSITIVE,0.999882698059082,positive
REV03578,Home & Kitchen,KitchenAid,Defective product. Very frustrated with this purchase.,1,negative,2024-05-13,55,False,54,5,2,NEGATIVE,0.9998204112052917,negative
REV03579,Books,Random House,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-07-21,0,False,58,7,3,NEGATIVE,0.88319993019104,negative
REV03580,Electronics,LG,Worst purchase ever. Complete waste of money. Avoid at all costs.,2,negative,2024-10-15,145,True,65,10,4,NEGATIVE,0.9998062252998352,negative
REV03581,Fashion,H&M,Incredible value for money. Works exactly as described.,4,positive,2024-10-20,70,False,55,10,4,POSITIVE,0.999871015548706,positive
REV03582,Fashion,Zara,"It's decent for the price. Not great, not terrible.",3,neutral,2024-12-10,25,False,51,12,4,POSITIVE,0.9741641283035278,positive
REV03583,Sports,New Balance,Surprised by how good this is. Will order more.,5,positive,2024-05-05,132,False,47,5,2,POSITIVE,0.9998069405555725,positive
REV03584,Food & Grocery,Kirkland,"Amazing product, great customer service, fast shipping!",5,positive,2024-06-12,149,True,55,6,2,POSITIVE,0.9998639822006226,positive
REV03585,Food & Grocery,Whole Foods,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-05-14,53,False,54,5,2,POSITIVE,0.9998214840888977,positive
REV03586,Beauty,Neutrogena,Exactly what I needed. Quality is top notch.,4,positive,2024-07-29,144,True,44,7,3,POSITIVE,0.9997501969337463,positive
REV03587,Home & Kitchen,KitchenAid,Do NOT buy this. Stopped working after a few days.,2,negative,2024-01-28,124,False,50,1,1,NEGATIVE,0.9997135996818542,negative
REV03588,Beauty,MAC,Horrible experience. Product looks nothing like the photos.,1,negative,2024-10-30,118,False,59,10,4,NEGATIVE,0.9995336532592773,negative
REV03589,Fashion,Nike,Average quality. Works fine but nothing to write home about.,3,neutral,2024-06-19,64,False,60,6,2,NEGATIVE,0.9914780259132385,negative
REV03590,Food & Grocery,Trader Joe's,Okay product. Delivery was average. Would consider alternatives.,4,neutral,2024-05-03,18,False,64,5,2,POSITIVE,0.9861683249473572,positive
REV03591,Food & Grocery,Trader Joe's,Incredible value for money. Works exactly as described.,5,positive,2024-09-13,86,False,55,9,3,POSITIVE,0.999871015548706,positive
REV03592,Sports,Nike,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-11-20,124,False,54,11,4,POSITIVE,0.9998214840888977,positive
REV03593,Fashion,H&M,Incredible value for money. Works exactly as described.,5,positive,2024-11-13,80,True,55,11,4,POSITIVE,0.999871015548706,positive
REV03594,Beauty,Maybelline,Incredible value for money. Works exactly as described.,5,positive,2024-01-10,149,False,55,1,1,POSITIVE,0.999871015548706,positive
REV03595,Food & Grocery,Clif Bar,Exactly what I needed. Quality is top notch.,5,positive,2024-09-13,25,False,44,9,3,POSITIVE,0.9997501969337463,positive
REV03596,Books,Penguin,Surprised by how good this is. Will order more.,5,positive,2024-05-14,30,True,47,5,2,POSITIVE,0.9998069405555725,positive
REV03597,Books,HarperCollins,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-06-02,4,False,54,6,2,POSITIVE,0.9998214840888977,positive
REV03598,Fashion,Zara,Fantastic experience from start to finish. Love it!,5,positive,2024-08-15,24,False,51,8,3,POSITIVE,0.999889612197876,positive
REV03599,Food & Grocery,Clif Bar,This product changed my life. So happy with my purchase!,5,positive,2024-03-04,142,False,56,3,1,POSITIVE,0.9998542070388794,positive
REV03600,Automotive,WeatherTech,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-04-20,127,False,59,4,2,POSITIVE,0.999882698059082,positive
REV03601,Automotive,Meguiar's,Exactly what I needed. Quality is top notch.,4,positive,2024-11-07,99,True,44,11,4,POSITIVE,0.9997501969337463,positive
REV03602,Electronics,Apple,Fantastic experience from start to finish. Love it!,5,positive,2024-12-03,10,True,51,12,4,POSITIVE,0.999889612197876,positive
REV03603,Food & Grocery,Whole Foods,Complete disappointment. Expected much better quality.,1,negative,2024-11-26,69,True,54,11,4,NEGATIVE,0.9997788071632385,negative
REV03604,Food & Grocery,Clif Bar,Fantastic experience from start to finish. Love it!,4,positive,2024-09-27,80,False,51,9,3,POSITIVE,0.999889612197876,positive
REV03605,Fashion,H&M,"Poor quality, misleading description. Returning immediately.",1,negative,2024-07-05,148,True,60,7,3,NEGATIVE,0.9995051622390747,negative
REV03606,Books,Random House,This product changed my life. So happy with my purchase!,5,positive,2024-04-11,109,False,56,4,2,POSITIVE,0.9998542070388794,positive
REV03607,Beauty,MAC,Horrible experience. Product looks nothing like the photos.,2,negative,2024-10-31,104,True,59,10,4,NEGATIVE,0.9995336532592773,negative
REV03608,Food & Grocery,Whole Foods,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-04-19,69,True,65,4,2,POSITIVE,0.9998725652694702,positive
REV03609,Beauty,Maybelline,Worst purchase ever. Complete waste of money. Avoid at all costs.,2,negative,2024-11-09,1,True,65,11,4,NEGATIVE,0.9998062252998352,negative
REV03610,Sports,Under Armour,Exactly what I needed. Quality is top notch.,5,positive,2024-06-07,42,False,44,6,2,POSITIVE,0.9997501969337463,positive
REV03611,Sports,New Balance,"Amazing product, great customer service, fast shipping!",5,positive,2024-04-25,80,False,55,4,2,POSITIVE,0.9998639822006226,positive
REV03612,Books,Random House,Average quality. Works fine but nothing to write home about.,4,neutral,2024-05-17,133,True,60,5,2,NEGATIVE,0.9914780259132385,negative
REV03613,Beauty,L'Oreal,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-04-26,93,False,52,4,2,POSITIVE,0.9996135830879211,positive
REV03614,Automotive,WeatherTech,Defective product. Very frustrated with this purchase.,2,negative,2024-09-19,44,False,54,9,3,NEGATIVE,0.9998204112052917,negative
REV03615,Home & Kitchen,Ninja,Exactly what I needed. Quality is top notch.,5,positive,2024-05-15,17,True,44,5,2,POSITIVE,0.9997501969337463,positive
REV03616,Books,Random House,Worst purchase ever. Complete waste of money. Avoid at all costs.,1,negative,2024-03-05,32,True,65,3,1,NEGATIVE,0.9998062252998352,negative
REV03617,Home & Kitchen,KitchenAid,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-03-22,96,True,65,3,1,POSITIVE,0.9998725652694702,positive
REV03618,Fashion,Levi's,Surprised by how good this is. Will order more.,5,positive,2024-03-16,85,False,47,3,1,POSITIVE,0.9998069405555725,positive
REV03619,Books,Simon & Schuster,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-05-19,96,False,54,5,2,POSITIVE,0.9998214840888977,positive
REV03620,Beauty,Maybelline,Incredible value for money. Works exactly as described.,4,positive,2024-02-09,28,True,55,2,1,POSITIVE,0.999871015548706,positive
REV03621,Automotive,Bosch,Exactly what I needed. Quality is top notch.,4,positive,2024-01-10,86,True,44,1,1,POSITIVE,0.9997501969337463,positive
REV03622,Electronics,Samsung,Mediocre product. Does what you need it to do.,3,neutral,2024-10-30,55,False,46,10,4,NEGATIVE,0.9973958730697632,negative
REV03623,Books,Scholastic,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-05-23,127,True,64,5,2,POSITIVE,0.9998515844345093,positive
REV03624,Sports,Reebok,"It's decent for the price. Not great, not terrible.",3,neutral,2024-02-08,66,True,51,2,1,POSITIVE,0.9741641283035278,positive
REV03625,Beauty,Maybelline,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-02-26,47,False,59,2,1,POSITIVE,0.999882698059082,positive
REV03626,Home & Kitchen,Cuisinart,"Amazing product, great customer service, fast shipping!",4,positive,2024-01-01,130,False,55,1,1,POSITIVE,0.9998639822006226,positive
REV03627,Books,Simon & Schuster,Exactly what I needed. Quality is top notch.,4,positive,2024-10-20,2,False,44,10,4,POSITIVE,0.9997501969337463,positive
REV03628,Food & Grocery,Annie's,Surprised by how good this is. Will order more.,4,positive,2024-08-26,96,True,47,8,3,POSITIVE,0.9998069405555725,positive
REV03629,Automotive,Bosch,Exactly what I needed. Quality is top notch.,5,positive,2024-02-03,106,True,44,2,1,POSITIVE,0.9997501969337463,positive
REV03630,Fashion,H&M,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-09-21,101,True,54,9,3,POSITIVE,0.9998214840888977,positive
REV03631,Sports,Nike,Fantastic experience from start to finish. Love it!,4,positive,2024-04-25,41,False,51,4,2,POSITIVE,0.999889612197876,positive
REV03632,Sports,Adidas,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-08-27,76,True,58,8,3,NEGATIVE,0.88319993019104,negative
REV03633,Fashion,H&M,This product changed my life. So happy with my purchase!,5,positive,2024-01-11,99,False,56,1,1,POSITIVE,0.9998542070388794,positive
REV03634,Electronics,Dell,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-04-27,76,True,52,4,2,POSITIVE,0.9996135830879211,positive
REV03635,Automotive,Bosch,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-01-28,31,True,64,1,1,POSITIVE,0.9861683249473572,positive
REV03636,Automotive,WeatherTech,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-10-05,36,False,55,10,4,NEGATIVE,0.997026264667511,negative
REV03637,Food & Grocery,Whole Foods,Outstanding quality and fast delivery. Will definitely buy again.,4,positive,2024-06-19,63,True,65,6,2,POSITIVE,0.9998725652694702,positive
REV03638,Beauty,Neutrogena,Functional product. Does the job. Pretty basic though.,4,neutral,2024-07-24,0,True,54,7,3,POSITIVE,0.9983128309249878,positive
REV03639,Home & Kitchen,KitchenAid,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-09-18,116,False,59,9,3,POSITIVE,0.999882698059082,positive
REV03640,Sports,New Balance,Fantastic experience from start to finish. Love it!,4,positive,2024-07-07,139,True,51,7,3,POSITIVE,0.999889612197876,positive
REV03641,Sports,Under Armour,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-01-03,104,False,64,1,1,POSITIVE,0.9861683249473572,positive
REV03642,Food & Grocery,Trader Joe's,Horrible experience. Product looks nothing like the photos.,2,negative,2024-09-02,79,False,59,9,3,NEGATIVE,0.9995336532592773,negative
REV03643,Sports,Reebok,Functional product. Does the job. Pretty basic though.,3,neutral,2024-03-24,20,False,54,3,1,POSITIVE,0.9983128309249878,positive
REV03644,Electronics,Apple,Surprised by how good this is. Will order more.,4,positive,2024-02-14,146,False,47,2,1,POSITIVE,0.9998069405555725,positive
REV03645,Automotive,WeatherTech,Terrible quality control. Mine arrived broken. Very unhappy.,2,negative,2024-10-16,148,True,60,10,4,NEGATIVE,0.9997050166130066,negative
REV03646,Beauty,MAC,Terrible quality control. Mine arrived broken. Very unhappy.,1,negative,2024-09-09,126,True,60,9,3,NEGATIVE,0.9997050166130066,negative
REV03647,Food & Grocery,Whole Foods,Incredible value for money. Works exactly as described.,5,positive,2024-08-19,14,False,55,8,3,POSITIVE,0.999871015548706,positive
REV03648,Fashion,Adidas,"Amazing product, great customer service, fast shipping!",4,positive,2024-02-17,100,False,55,2,1,POSITIVE,0.9998639822006226,positive
REV03649,Beauty,CeraVe,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-07-16,143,False,55,7,3,NEGATIVE,0.997026264667511,negative
REV03650,Fashion,Levi's,"Amazing product, great customer service, fast shipping!",5,positive,2024-12-07,111,True,55,12,4,POSITIVE,0.9998639822006226,positive
REV03651,Electronics,LG,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-12-01,150,False,54,12,4,POSITIVE,0.9998214840888977,positive
REV03652,Beauty,L'Oreal,It's fine. Not what I was hoping for but acceptable.,4,neutral,2024-01-23,58,True,52,1,1,POSITIVE,0.9996135830879211,positive
REV03653,Home & Kitchen,Instant Pot,Standard quality. Meets basic requirements.,4,neutral,2024-08-19,85,False,43,8,3,POSITIVE,0.9993390440940857,positive
REV03654,Sports,Adidas,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-05-23,136,True,59,5,2,POSITIVE,0.999882698059082,positive
REV03655,Sports,Reebok,Arrived on time. Product is as described. Nothing more.,4,neutral,2024-10-04,23,False,55,10,4,NEGATIVE,0.997026264667511,negative
REV03656,Books,Penguin,Do NOT buy this. Stopped working after a few days.,1,negative,2024-01-27,116,False,50,1,1,NEGATIVE,0.9997135996818542,negative
REV03657,Sports,Reebok,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-01-27,123,False,64,1,1,POSITIVE,0.9998515844345093,positive
REV03658,Books,Simon & Schuster,Horrible experience. Product looks nothing like the photos.,1,negative,2024-06-28,107,False,59,6,2,NEGATIVE,0.9995336532592773,negative
REV03659,Food & Grocery,Trader Joe's,Exactly what I needed. Quality is top notch.,4,positive,2024-07-17,147,True,44,7,3,POSITIVE,0.9997501969337463,positive
REV03660,Sports,New Balance,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-10-23,2,False,59,10,4,POSITIVE,0.999882698059082,positive
REV03661,Books,Scholastic,Defective product. Very frustrated with this purchase.,1,negative,2024-08-10,97,True,54,8,3,NEGATIVE,0.9998204112052917,negative
REV03662,Books,Penguin,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-10-07,121,True,65,10,4,POSITIVE,0.9998725652694702,positive
REV03663,Food & Grocery,Annie's,Complete disappointment. Expected much better quality.,1,negative,2024-08-27,10,True,54,8,3,NEGATIVE,0.9997788071632385,negative
REV03664,Books,HarperCollins,Exactly what I needed. Quality is top notch.,5,positive,2024-04-04,113,True,44,4,2,POSITIVE,0.9997501969337463,positive
REV03665,Fashion,Nike,Absolutely awful. Customer service was no help at all.,2,negative,2024-03-04,33,False,54,3,1,NEGATIVE,0.999640703201294,negative
REV03666,Home & Kitchen,Dyson,"Product is okay, does what it says. Nothing special.",3,neutral,2024-11-30,42,False,52,11,4,NEGATIVE,0.7464097142219543,neutral
REV03667,Beauty,Maybelline,This product changed my life. So happy with my purchase!,4,positive,2024-03-14,55,True,56,3,1,POSITIVE,0.9998542070388794,positive
REV03668,Sports,Adidas,"Amazing product, great customer service, fast shipping!",5,positive,2024-01-15,96,False,55,1,1,POSITIVE,0.9998639822006226,positive
REV03669,Beauty,L'Oreal,Incredible value for money. Works exactly as described.,5,positive,2024-04-07,87,False,55,4,2,POSITIVE,0.999871015548706,positive
REV03670,Books,Simon & Schuster,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-03-10,129,False,64,3,1,POSITIVE,0.9861683249473572,positive
REV03671,Beauty,Neutrogena,"Product is okay, does what it says. Nothing special.",3,neutral,2024-07-14,67,False,52,7,3,NEGATIVE,0.7464097142219543,neutral
REV03672,Automotive,Michelin,Incredible value for money. Works exactly as described.,4,positive,2024-02-29,148,True,55,2,1,POSITIVE,0.999871015548706,positive
REV03673,Sports,Under Armour,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-09-28,1,False,54,9,3,POSITIVE,0.9998214840888977,positive
REV03674,Beauty,Neutrogena,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-07-05,85,True,54,7,3,POSITIVE,0.9998214840888977,positive
REV03675,Food & Grocery,Clif Bar,Defective product. Very frustrated with this purchase.,1,negative,2024-11-22,114,False,54,11,4,NEGATIVE,0.9998204112052917,negative
REV03676,Electronics,Samsung,Fantastic experience from start to finish. Love it!,5,positive,2024-03-27,31,True,51,3,1,POSITIVE,0.999889612197876,positive
REV03677,Fashion,H&M,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-06-15,143,False,64,6,2,POSITIVE,0.9998515844345093,positive
REV03678,Books,HarperCollins,Terrible quality control. Mine arrived broken. Very unhappy.,2,negative,2024-10-03,120,False,60,10,4,NEGATIVE,0.9997050166130066,negative
REV03679,Home & Kitchen,Cuisinart,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-03-21,79,False,64,3,1,POSITIVE,0.9998515844345093,positive
REV03680,Books,HarperCollins,Average quality. Works fine but nothing to write home about.,3,neutral,2024-12-07,147,False,60,12,4,NEGATIVE,0.9914780259132385,negative
REV03681,Sports,Adidas,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-04-03,138,True,59,4,2,POSITIVE,0.999882698059082,positive
REV03682,Food & Grocery,Whole Foods,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-04-01,134,False,64,4,2,POSITIVE,0.9998515844345093,positive
REV03683,Sports,Adidas,"It's decent for the price. Not great, not terrible.",4,neutral,2024-03-16,40,True,51,3,1,POSITIVE,0.9741641283035278,positive
REV03684,Fashion,H&M,Incredible value for money. Works exactly as described.,5,positive,2024-02-04,101,False,55,2,1,POSITIVE,0.999871015548706,positive
REV03685,Food & Grocery,Clif Bar,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-05-17,103,False,64,5,2,POSITIVE,0.9998515844345093,positive
REV03686,Home & Kitchen,Ninja,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-07-01,43,False,59,7,3,POSITIVE,0.999882698059082,positive
REV03687,Food & Grocery,Kirkland,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-07-22,14,False,59,7,3,POSITIVE,0.999882698059082,positive
REV03688,Automotive,Michelin,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-10-20,95,False,55,10,4,NEGATIVE,0.997026264667511,negative
REV03689,Home & Kitchen,Dyson,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-12-28,2,False,55,12,4,NEGATIVE,0.997026264667511,negative
REV03690,Electronics,Apple,Horrible experience. Product looks nothing like the photos.,1,negative,2024-10-31,39,True,59,10,4,NEGATIVE,0.9995336532592773,negative
REV03691,Home & Kitchen,Ninja,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-09-29,87,True,54,9,3,POSITIVE,0.9998214840888977,positive
REV03692,Food & Grocery,Whole Foods,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-10-16,110,False,59,10,4,POSITIVE,0.999882698059082,positive
REV03693,Food & Grocery,Trader Joe's,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-10-19,33,True,65,10,4,POSITIVE,0.9998725652694702,positive
REV03694,Fashion,Levi's,Incredible value for money. Works exactly as described.,4,positive,2024-04-26,38,False,55,4,2,POSITIVE,0.999871015548706,positive
REV03695,Electronics,Sony,Arrived on time. Product is as described. Nothing more.,4,neutral,2024-10-26,87,True,55,10,4,NEGATIVE,0.997026264667511,negative
REV03696,Fashion,Zara,Incredible value for money. Works exactly as described.,5,positive,2024-03-04,19,False,55,3,1,POSITIVE,0.999871015548706,positive
REV03697,Beauty,CeraVe,Average quality. Works fine but nothing to write home about.,3,neutral,2024-03-25,4,False,60,3,1,NEGATIVE,0.9914780259132385,negative
REV03698,Automotive,Meguiar's,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-06-07,46,False,64,6,2,POSITIVE,0.9998515844345093,positive
REV03699,Food & Grocery,Trader Joe's,"It's decent for the price. Not great, not terrible.",3,neutral,2024-06-26,20,True,51,6,2,POSITIVE,0.9741641283035278,positive
REV03700,Fashion,Adidas,Fantastic experience from start to finish. Love it!,5,positive,2024-08-28,115,True,51,8,3,POSITIVE,0.999889612197876,positive
REV03701,Books,Random House,Five stars! Perfect in every way. Couldn't be happier.,4,positive,2024-11-21,78,True,54,11,4,POSITIVE,0.9998214840888977,positive
REV03702,Automotive,Michelin,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-03-25,96,False,52,3,1,POSITIVE,0.9996135830879211,positive
REV03703,Food & Grocery,Whole Foods,"Amazing product, great customer service, fast shipping!",5,positive,2024-06-06,57,True,55,6,2,POSITIVE,0.9998639822006226,positive
REV03704,Home & Kitchen,Cuisinart,Terrible product. Broke after one week of use. Very disappointed.,2,negative,2024-04-25,69,True,65,4,2,NEGATIVE,0.9998026490211487,negative
REV03705,Sports,Under Armour,Fantastic experience from start to finish. Love it!,5,positive,2024-01-26,7,True,51,1,1,POSITIVE,0.999889612197876,positive
REV03706,Sports,Nike,Standard quality. Meets basic requirements.,3,neutral,2024-09-04,58,False,43,9,3,POSITIVE,0.9993390440940857,positive
REV03707,Books,HarperCollins,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-12-21,35,True,65,12,4,POSITIVE,0.9998725652694702,positive
REV03708,Automotive,Michelin,"Product is okay, does what it says. Nothing special.",3,neutral,2024-11-02,59,True,52,11,4,NEGATIVE,0.7464097142219543,neutral
REV03709,Fashion,Zara,Terrible product. Broke after one week of use. Very disappointed.,2,negative,2024-12-13,85,True,65,12,4,NEGATIVE,0.9998026490211487,negative
REV03710,Food & Grocery,Trader Joe's,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-04-04,46,False,64,4,2,POSITIVE,0.9998515844345093,positive
REV03711,Sports,Nike,Incredible value for money. Works exactly as described.,5,positive,2024-01-07,2,True,55,1,1,POSITIVE,0.999871015548706,positive
REV03712,Sports,Under Armour,Absolutely awful. Customer service was no help at all.,1,negative,2024-06-17,135,False,54,6,2,NEGATIVE,0.999640703201294,negative
REV03713,Food & Grocery,Kirkland,Fantastic experience from start to finish. Love it!,5,positive,2024-05-04,82,False,51,5,2,POSITIVE,0.999889612197876,positive
REV03714,Books,Random House,Average quality. Works fine but nothing to write home about.,4,neutral,2024-05-07,5,True,60,5,2,NEGATIVE,0.9914780259132385,negative
REV03715,Home & Kitchen,Ninja,"It's decent for the price. Not great, not terrible.",4,neutral,2024-08-26,60,False,51,8,3,POSITIVE,0.9741641283035278,positive
REV03716,Automotive,Bosch,This product changed my life. So happy with my purchase!,4,positive,2024-10-15,4,True,56,10,4,POSITIVE,0.9998542070388794,positive
REV03717,Electronics,LG,Exactly what I needed. Quality is top notch.,5,positive,2024-11-26,79,False,44,11,4,POSITIVE,0.9997501969337463,positive
REV03718,Home & Kitchen,Ninja,This product changed my life. So happy with my purchase!,5,positive,2024-12-27,83,False,56,12,4,POSITIVE,0.9998542070388794,positive
REV03719,Sports,Nike,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-05-07,31,False,58,5,2,NEGATIVE,0.88319993019104,negative
REV03720,Food & Grocery,Clif Bar,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-08-14,93,False,59,8,3,POSITIVE,0.999882698059082,positive
REV03721,Beauty,CeraVe,This product changed my life. So happy with my purchase!,5,positive,2024-07-23,150,True,56,7,3,POSITIVE,0.9998542070388794,positive
REV03722,Sports,Adidas,Terrible quality control. Mine arrived broken. Very unhappy.,2,negative,2024-12-18,88,True,60,12,4,NEGATIVE,0.9997050166130066,negative
REV03723,Food & Grocery,Clif Bar,Functional product. Does the job. Pretty basic though.,3,neutral,2024-05-07,130,True,54,5,2,POSITIVE,0.9983128309249878,positive
REV03724,Beauty,Maybelline,Exactly what I needed. Quality is top notch.,4,positive,2024-06-23,63,True,44,6,2,POSITIVE,0.9997501969337463,positive
REV03725,Electronics,Samsung,Defective product. Very frustrated with this purchase.,1,negative,2024-04-01,39,False,54,4,2,NEGATIVE,0.9998204112052917,negative
REV03726,Food & Grocery,Kirkland,Fantastic experience from start to finish. Love it!,5,positive,2024-04-07,117,True,51,4,2,POSITIVE,0.999889612197876,positive
REV03727,Electronics,Samsung,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-02-07,102,True,59,2,1,POSITIVE,0.999882698059082,positive
REV03728,Home & Kitchen,Dyson,Horrible experience. Product looks nothing like the photos.,1,negative,2024-01-15,124,True,59,1,1,NEGATIVE,0.9995336532592773,negative
REV03729,Automotive,Michelin,Exactly what I needed. Quality is top notch.,4,positive,2024-10-27,68,True,44,10,4,POSITIVE,0.9997501969337463,positive
REV03730,Sports,Under Armour,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-07-20,78,True,54,7,3,POSITIVE,0.9998214840888977,positive
REV03731,Fashion,Levi's,Functional product. Does the job. Pretty basic though.,4,neutral,2024-02-14,33,False,54,2,1,POSITIVE,0.9983128309249878,positive
REV03732,Beauty,CeraVe,Terrible product. Broke after one week of use. Very disappointed.,2,negative,2024-09-21,19,True,65,9,3,NEGATIVE,0.9998026490211487,negative
REV03733,Beauty,MAC,Horrible experience. Product looks nothing like the photos.,2,negative,2024-04-24,79,False,59,4,2,NEGATIVE,0.9995336532592773,negative
REV03734,Fashion,Levi's,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-12-20,127,False,52,12,4,POSITIVE,0.9996135830879211,positive
REV03735,Automotive,Meguiar's,Defective product. Very frustrated with this purchase.,1,negative,2024-04-28,44,True,54,4,2,NEGATIVE,0.9998204112052917,negative
REV03736,Sports,Reebok,"Amazing product, great customer service, fast shipping!",4,positive,2024-07-29,34,True,55,7,3,POSITIVE,0.9998639822006226,positive
REV03737,Automotive,Meguiar's,Outstanding quality and fast delivery. Will definitely buy again.,4,positive,2024-01-01,117,False,65,1,1,POSITIVE,0.9998725652694702,positive
REV03738,Fashion,Zara,Outstanding quality and fast delivery. Will definitely buy again.,4,positive,2024-11-06,143,False,65,11,4,POSITIVE,0.9998725652694702,positive
REV03739,Automotive,Meguiar's,It's fine. Not what I was hoping for but acceptable.,4,neutral,2024-06-05,48,True,52,6,2,POSITIVE,0.9996135830879211,positive
REV03740,Books,Penguin,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-10-30,9,True,65,10,4,NEGATIVE,0.9996438026428223,negative
REV03741,Electronics,Apple,Defective product. Very frustrated with this purchase.,2,negative,2024-01-26,55,True,54,1,1,NEGATIVE,0.9998204112052917,negative
REV03742,Food & Grocery,Clif Bar,Surprised by how good this is. Will order more.,4,positive,2024-10-31,53,True,47,10,4,POSITIVE,0.9998069405555725,positive
REV03743,Sports,Reebok,Standard quality. Meets basic requirements.,4,neutral,2024-10-11,133,True,43,10,4,POSITIVE,0.9993390440940857,positive
